Unnamed: 0,eventID,posX,posY,layerID,clusterSize,hitID,clusterID,cposX,cposY,posSubX,posSubY,cposSubX,cposSubY,ID,posZ
10047,380,546.125,252.875,3,8,0,9,535.125,276.875,545.0,252.0,546.125,252.875,9,3
10055,380,508.0,254.66666666666669,3,6,0,10,497.0,278.6666666666667,507.0,254.0,508.0,254.66666666666669,10,3
10062,380,553.125,248.125,4,8,0,12,557.125,273.125,553.0,247.0,553.125,248.125,12,4
10070,380,507.25,255.375,4,8,0,13,511.25,280.375,507.0,254.0,507.25,255.375,13,4
10082,380,561.1111111111111,241.3333333333333,5,9,0,17,547.1111111111111,263.3333333333333,561.0,240.0,561.1111111111111,241.3333333333333,17,5
10091,380,505.8,251.8,5,5,0,18,491.8,273.8,505.0,251.0,505.8,251.8,18,5
10107,383,529.875,236.875,0,8,0,0,523.875,252.875,529.0,236.0,529.875,236.875,0,0
10115,383,490.5,257.0,0,6,0,1,484.5,273.0,490.0,256.0,490.5,257.0,1,0
10123,383,546.0,226.0,1,9,0,4,551.0,246.0,545.0,225.0,546.0,226.0,4,1
10132,383,537.0,232.7142857142857,1,7,0,5,542.0,252.7142857142857,536.0,232.0,537.0,232.7142857142857,5,1
10139,383,481.4,251.2,1,5,0,6,486.4,271.2,481.0,250.0,481.4,251.2,6,1
10144,383,542.4166666666666,225.5833333333333,2,12,0,7,545.4166666666666,249.5833333333333,542.0,224.0,542.4166666666666,225.5833333333333,7,2
10156,383,472.0,247.0,2,5,0,8,475.0,271.0,472.0,246.0,472.0,247.0,8,2
10161,383,543.4285714285714,217.28571428571428,3,7,0,9,532.4285714285714,241.28571428571428,543.0,216.0,543.4285714285714,217.28571428571428,9,3
10178,383,546.3,209.6,4,10,0,13,550.3,234.6,546.0,208.0,546.3,209.6,13,4
10188,383,463.2857142857143,239.0,4,7,0,14,467.2857142857143,264.0,463.0,238.0,463.2857142857143,239.0,14,4
10198,383,549.3,204.3,5,10,0,17,535.3,226.3,549.0,203.0,549.3,204.3,17,5
10208,383,461.0,236.7142857142857,5,7,0,18,447.0,258.7142857142857,460.0,236.0,461.0,236.7142857142857,18,5
10215,384,531.0,251.0,0,9,0,0,525.0,267.0,530.0,250.0,531.0,251.0,0,0
10225,384,541.6363636363636,257.54545454545456,1,11,0,2,546.6363636363636,277.54545454545456,541.0,256.0,541.6363636363636,257.54545454545456,2,1
10236,384,551.5,266.5,2,12,0,3,554.5,290.5,551.0,265.0,551.5,266.5,3,2
10274,384,552.0,282.0,5,1,0,10,538.0,304.0,552.0,282.0,552.0,282.0,10,5
10314,390,520.375,280.625,0,8,0,0,514.375,296.625,521.0,279.0,520.375,280.625,0,0
10322,390,518.5,284.0,1,6,0,1,523.5,304.0,518.0,283.0,518.5,284.0,1,1
10329,390,517.7142857142857,289.0,2,7,0,3,520.7142857142857,313.0,517.0,288.0,517.7142857142857,289.0,3,2
10337,390,515.875,293.875,3,8,0,5,504.875,317.875,515.0,293.0,515.875,293.875,5,3
10346,390,515.875,296.125,4,8,0,7,519.875,321.125,515.0,295.0,515.875,296.125,7,4
10356,390,515.7142857142858,295.0,5,7,0,9,501.7142857142857,317.0,515.0,294.0,515.7142857142858,295.0,9,5
10392,396,510.0,275.0,0,4,0,0,504.0,291.0,510.0,274.0,510.0,275.0,0,0
10396,396,512.125,277.875,1,8,0,1,517.125,297.875,511.0,277.0,512.125,277.875,1,1
10406,396,511.0,277.5,2,8,0,4,514.0,301.5,511.0,276.0,511.0,277.5,4,2
10414,396,505.38461538461536,276.3076923076923,3,13,0,5,494.38461538461536,300.3076923076923,504.0,275.0,505.38461538461536,276.3076923076923,5,3
10430,396,501.1428571428572,274.85714285714283,4,7,0,9,505.1428571428572,299.85714285714283,500.0,274.0,501.1428571428572,274.85714285714283,9,4
10446,396,497.5,268.75,5,4,0,12,483.5,290.75,497.0,268.0,497.5,268.75,12,5
10459,398,530.2857142857143,270.5,0,14,0,0,524.2857142857143,286.5,529.0,269.0,530.2857142857143,270.5,0,0
10474,398,530.0,266.0,1,9,0,2,535.0,286.0,529.0,265.0,530.0,266.0,2,1
10483,398,524.8888888888889,262.3333333333333,2,9,0,3,527.8888888888889,286.3333333333333,524.0,261.0,524.8888888888889,262.3333333333333,3,2
10494,398,508.0,255.2,3,10,0,6,497.0,279.2,507.0,254.0,508.0,255.2,6,3
10504,398,495.2857142857143,247.5,4,14,0,7,499.2857142857143,272.5,494.0,246.0,495.2857142857143,247.5,7,4
10521,398,484.0,242.0,5,9,0,10,470.0,264.0,483.0,241.0,484.0,242.0,10,5
10546,400,526.5454545454545,240.27272727272725,0,11,0,0,520.5454545454545,256.27272727272725,526.0,239.0,526.5454545454545,240.27272727272725,0,0
10558,400,544.875,232.125,1,8,0,2,549.875,252.125,544.0,231.0,544.875,232.125,2,1
10603,401,523.0,257.5,0,8,0,0,517.0,273.5,523.0,256.0,523.0,257.5,0,0
10611,401,512.5,262.5,0,12,0,1,506.5,278.5,512.0,261.0,512.5,262.5,1,0
10623,401,521.0,270.0,0,1,0,2,515.0,286.0,521.0,270.0,521.0,270.0,2,0
10625,401,518.7142857142857,243.0,1,7,0,4,523.7142857142857,263.0,518.0,242.0,518.7142857142857,243.0,4,1
10632,401,514.875,262.125,1,8,0,5,519.875,282.125,514.0,261.0,514.875,262.125,5,1
10640,401,519.0,269.3333333333333,1,3,0,6,524.0,289.3333333333333,518.0,269.0,519.0,269.3333333333333,6,1
10644,401,513.7142857142857,228.0,2,7,0,8,516.7142857142857,252.0,513.0,227.0,513.7142857142857,228.0,8,2
10651,401,517.875,261.125,2,8,0,9,520.875,285.125,517.0,260.0,517.875,261.125,9,2
10660,401,508.5,212.0,3,6,0,11,497.5,236.0,508.0,211.0,508.5,212.0,11,3
10666,401,517.2857142857142,261.0,3,7,0,12,506.2857142857143,285.0,517.0,260.0,517.2857142857142,261.0,12,3
10673,401,506.3636363636364,196.45454545454547,4,11,0,13,510.3636363636364,221.45454545454547,506.0,195.0,506.3636363636364,196.45454545454547,13,4
10684,401,517.0,261.0,4,9,0,14,521.0,286.0,516.0,260.0,517.0,261.0,14,4
10695,401,506.0,181.7142857142857,5,7,0,16,492.0,203.7142857142857,505.0,181.0,506.0,181.7142857142857,16,5
10702,401,518.5,262.0,5,8,0,17,504.5,284.0,518.0,261.0,518.5,262.0,17,5
10711,402,516.1111111111111,236.3333333333333,0,9,0,0,510.1111111111111,252.3333333333333,516.0,235.0,516.1111111111111,236.3333333333333,0,0
10720,402,524.2,233.5,1,10,0,1,529.2,253.5,524.0,232.0,524.2,233.5,1,1
10730,402,530.875,230.875,2,8,0,2,533.875,254.875,530.0,230.0,530.875,230.875,2,2
10738,402,533.7142857142857,229.0,3,7,0,3,522.7142857142857,253.0,533.0,228.0,533.7142857142857,229.0,3,3
10745,402,538.5,230.0,4,8,0,4,542.5,255.0,538.0,229.0,538.5,230.0,4,4
10757,402,542.8571428571429,231.8571428571429,5,7,0,8,528.8571428571429,253.8571428571429,542.0,231.0,542.8571428571429,231.8571428571429,8,5
10768,404,514.8,258.5,0,10,0,0,508.8,274.5,514.0,257.0,514.8,258.5,0,0
10778,404,516.1666666666666,254.8333333333333,1,6,0,1,521.1666666666666,274.8333333333333,516.0,254.0,516.1666666666666,254.8333333333333,1,1
10785,404,517.0,251.0,2,8,0,3,520.0,275.0,516.0,250.0,517.0,251.0,3,2
10793,404,512.125,247.125,3,8,0,4,501.125,271.125,512.0,246.0,512.125,247.125,4,3
10802,404,510.5,243.0,4,6,0,6,514.5,268.0,510.0,242.0,510.5,243.0,6,4
10812,404,507.7142857142857,237.0,5,7,0,10,493.7142857142857,259.0,507.0,236.0,507.7142857142857,237.0,10,5
10825,406,532.0,276.0,1,1,0,1,537.0,296.0,532.0,276.0,532.0,276.0,1,1
10834,408,506.875,240.125,0,8,0,0,500.875,256.125,506.0,239.0,506.875,240.125,0,0
10855,408,508.1428571428571,242.85714285714283,1,7,0,3,513.1428571428571,262.85714285714283,507.0,242.0,508.1428571428571,242.85714285714283,3,1
10870,408,510.0,246.0,2,4,0,6,513.0,270.0,510.0,245.0,510.0,246.0,6,2
10888,408,509.7142857142857,250.0,3,7,0,10,498.7142857142857,274.0,509.0,249.0,509.7142857142857,250.0,10,3
10908,408,515.0,256.0,4,1,0,13,519.0,281.0,515.0,256.0,515.0,256.0,13,4
10909,408,515.0,258.0,4,1,0,14,519.0,283.0,515.0,258.0,515.0,258.0,14,4
10918,408,519.0,262.0,5,1,0,17,505.0,284.0,519.0,262.0,519.0,262.0,17,5
10919,408,518.5,264.5,5,2,0,18,504.5,286.5,518.0,264.0,518.5,264.5,18,5
10936,410,528.0,273.5,0,8,0,0,522.0,289.5,528.0,272.0,528.0,273.5,0,0
10945,410,530.8571428571429,278.85714285714283,1,7,0,2,535.8571428571429,298.85714285714283,530.0,278.0,530.8571428571429,278.85714285714283,2,1
10953,410,534.875,282.125,2,8,0,4,537.875,306.125,534.0,281.0,534.875,282.125,4,2
10961,410,533.125,289.625,3,8,0,5,522.125,313.625,533.0,288.0,533.125,289.625,5,3
10970,410,533.3333333333334,296.0,4,6,0,7,537.3333333333334,321.0,533.0,295.0,533.3333333333334,296.0,7,4
10978,410,535.0,302.0,5,4,0,9,521.0,324.0,535.0,301.0,535.0,302.0,9,5
11000,414,519.5,271.5,0,4,0,0,513.5,287.5,519.0,271.0,519.5,271.5,0,0
11004,414,516.1818181818182,282.8181818181818,0,11,0,1,510.1818181818182,298.8181818181818,516.0,281.0,516.1818181818182,282.8181818181818,1,0
11016,414,508.0,270.0,1,9,0,3,513.0,290.0,507.0,269.0,508.0,270.0,3,1
11025,414,520.8,270.5,1,10,0,4,525.8,290.5,520.0,269.0,520.8,270.5,4,1
11036,414,488.5,265.5,2,12,0,6,491.5,289.5,488.0,264.0,488.5,265.5,6,2
11048,414,524.7142857142857,268.0,2,7,0,7,527.7142857142857,292.0,524.0,267.0,524.7142857142857,268.0,7,2
11055,414,470.3333333333333,258.1111111111111,3,9,0,8,459.3333333333333,282.1111111111111,470.0,257.0,470.3333333333333,258.1111111111111,8,3
11064,414,526.7142857142857,265.0,3,7,0,9,515.7142857142857,289.0,526.0,264.0,526.7142857142857,265.0,9,3
11087,414,530.6666666666666,263.0,4,6,0,14,534.6666666666666,288.0,530.0,262.0,530.6666666666666,263.0,14,4
11104,414,536.0,260.3333333333333,5,6,0,17,522.0,282.3333333333333,536.0,259.0,536.0,260.3333333333333,17,5
11116,416,517.1666666666667,244.8333333333333,0,6,0,0,511.1666666666667,260.8333333333333,517.0,244.0,517.1666666666667,244.8333333333333,0,0
11124,416,525.0,244.5,1,8,0,3,530.0,264.5,525.0,243.0,525.0,244.5,3,1
11133,416,530.0,245.28571428571428,2,7,0,5,533.0,269.2857142857143,530.0,244.0,530.0,245.28571428571428,5,2
11141,416,531.1428571428571,246.85714285714283,3,7,0,7,520.1428571428571,270.85714285714283,530.0,246.0,531.1428571428571,246.85714285714283,7,3
11148,416,533.8571428571429,248.1428571428572,4,7,0,8,537.8571428571429,273.1428571428572,533.0,247.0,533.8571428571429,248.1428571428572,8,4
11159,416,535.0,248.2,5,5,0,12,521.0,270.2,535.0,247.0,535.0,248.2,12,5
11215,418,523.2857142857143,260.0,0,7,0,2,517.2857142857143,276.0,523.0,259.0,523.2857142857143,260.0,2,0
11237,418,527.125,261.875,1,8,0,5,532.125,281.875,526.0,261.0,527.125,261.875,5,1
11262,418,529.5,263.0,2,6,0,8,532.5,287.0,529.0,262.0,529.5,263.0,8,2
11285,418,530.0,265.2,3,10,0,11,519.0,289.2,529.0,264.0,530.0,265.2,11,3
11296,418,530.5,268.0,4,6,0,13,534.5,293.0,530.0,267.0,530.5,268.0,13,4
11305,418,533.0,269.77777777777777,5,9,0,16,519.0,291.77777777777777,533.0,268.0,533.0,269.77777777777777,16,5
11334,422,506.0,263.0,0,8,0,0,500.0,279.0,505.0,262.0,506.0,263.0,0,0
11343,422,500.3333333333333,264.3333333333333,1,9,0,2,505.3333333333333,284.3333333333333,500.0,263.0,500.3333333333333,264.3333333333333,2,1
11353,422,495.0,263.875,2,8,0,4,498.0,287.875,495.0,262.0,495.0,263.875,4,2
11362,422,486.1111111111111,258.22222222222223,3,9,0,6,475.1111111111111,282.22222222222223,485.0,257.0,486.1111111111111,258.22222222222223,6,3
11372,422,479.0,252.3333333333333,4,3,0,8,483.0,277.3333333333333,478.0,252.0,479.0,252.3333333333333,8,4
11375,422,477.0,254.0,4,1,0,9,481.0,279.0,477.0,254.0,477.0,254.0,9,4
11379,422,468.0,238.16666666666669,5,6,0,12,454.0,260.1666666666667,467.0,237.0,468.0,238.16666666666669,12,5
11391,424,529.125,252.875,0,8,0,0,523.125,268.875,528.0,252.0,529.125,252.875,0,0
11400,424,531.75,253.0,1,4,0,2,536.75,273.0,532.0,252.0,531.75,253.0,2,1
11407,424,532.8571428571429,252.85714285714283,2,7,0,6,535.8571428571429,276.85714285714283,532.0,252.0,532.8571428571429,252.85714285714283,6,2
11414,424,532.2857142857143,254.0,3,7,0,7,521.2857142857143,278.0,532.0,253.0,532.2857142857143,254.0,7,3
11421,424,535.0,256.6666666666667,4,6,0,8,539.0,281.6666666666667,534.0,256.0,535.0,256.6666666666667,8,4
11429,424,538.1428571428571,260.1428571428572,5,7,0,10,524.1428571428571,282.1428571428572,538.0,259.0,538.1428571428571,260.1428571428572,10,5
11480,427,525.5,283.4,0,10,0,0,519.5,299.4,525.0,282.0,525.5,283.4,0,0
11493,427,533.6666666666666,290.0,1,6,0,4,538.6666666666666,310.0,533.0,289.0,533.6666666666666,290.0,4,1
11502,427,544.0,294.0,2,3,0,8,547.0,318.0,543.0,294.0,544.0,294.0,8,2
11506,427,553.5,296.0,3,6,0,10,542.5,320.0,553.0,295.0,553.5,296.0,10,3
11514,427,565.0,298.0,4,1,0,13,569.0,323.0,565.0,298.0,565.0,298.0,13,4
11522,429,507.0,250.5,0,2,0,0,501.0,266.5,507.0,250.0,507.0,250.5,0,0
11524,429,505.0,251.0,0,1,0,1,499.0,267.0,505.0,251.0,505.0,251.0,1,0
11526,429,503.3333333333333,247.3333333333333,1,3,0,3,508.3333333333333,267.3333333333333,503.0,247.0,503.3333333333333,247.3333333333333,3,1
11532,430,504.77777777777777,260.0,0,9,0,0,498.77777777777777,276.0,504.0,259.0,504.77777777777777,260.0,0,0
11545,430,504.0,256.0,1,4,0,5,509.0,276.0,504.0,255.0,504.0,256.0,5,1
11550,430,503.77777777777777,251.55555555555557,2,9,0,7,506.77777777777777,275.55555555555554,503.0,250.0,503.77777777777777,251.55555555555557,7,2
11559,430,501.0,246.28571428571428,3,7,0,8,490.0,270.2857142857143,501.0,245.0,501.0,246.28571428571428,8,3
11568,430,500.8888888888889,238.66666666666669,4,9,0,11,504.8888888888889,263.6666666666667,501.0,237.0,500.8888888888889,238.66666666666669,11,4
11580,430,500.3333333333333,231.3333333333333,5,9,0,14,486.3333333333333,253.3333333333333,500.0,230.0,500.3333333333333,231.3333333333333,14,5
11589,431,518.125,245.125,0,8,0,0,512.125,261.125,518.0,244.0,518.125,245.125,0,0
11598,431,527.125,239.125,1,8,0,2,532.125,259.125,527.0,238.0,527.125,239.125,2,1
11608,431,534.7142857142857,232.0,2,7,0,5,537.7142857142857,256.0,534.0,231.0,534.7142857142857,232.0,5,2
11615,431,542.0,225.28571428571428,3,7,0,6,531.0,249.28571428571428,542.0,224.0,542.0,225.28571428571428,6,3
11622,431,552.7142857142857,220.1428571428572,4,7,0,7,556.7142857142857,245.1428571428572,552.0,219.0,552.7142857142857,220.1428571428572,7,4
11632,431,558.0,220.0,5,5,0,10,544.0,242.0,558.0,219.0,558.0,220.0,10,5
11637,432,492.125,276.875,0,8,0,0,486.125,292.875,491.0,276.0,492.125,276.875,0,0
11645,432,486.125,280.125,1,8,0,1,491.125,300.125,486.0,279.0,486.125,280.125,1,1
11653,432,480.0,282.5,2,8,0,2,483.0,306.5,480.0,281.0,480.0,282.5,2,2
11661,432,471.2857142857143,281.0,3,7,0,3,460.2857142857143,305.0,471.0,280.0,471.2857142857143,281.0,3,3
11670,432,462.2857142857143,279.0,4,7,0,6,466.2857142857143,304.0,462.0,278.0,462.2857142857143,279.0,6,4
11679,432,454.1111111111111,275.3333333333333,5,9,0,8,440.1111111111111,297.3333333333333,454.0,274.0,454.1111111111111,275.3333333333333,8,5
11743,441,501.3888888888889,256.77777777777777,0,18,0,0,495.3888888888889,272.77777777777777,500.0,255.0,501.3888888888889,256.77777777777777,0,0
11761,441,519.7142857142857,274.0,0,7,0,1,513.7142857142857,290.0,519.0,273.0,519.7142857142857,274.0,1,0
11768,441,500.38461538461536,247.38461538461536,1,13,0,2,505.38461538461536,267.38461538461536,499.0,246.0,500.38461538461536,247.38461538461536,2,1
11781,441,499.2857142857143,257.0,1,7,0,3,504.2857142857143,277.0,499.0,256.0,499.2857142857143,257.0,3,1
11788,441,523.125,274.125,1,8,0,4,528.125,294.125,523.0,273.0,523.125,274.125,4,1
11808,441,501.38461538461536,237.38461538461536,2,13,0,9,504.38461538461536,261.38461538461536,500.0,236.0,501.38461538461536,237.38461538461536,9,2
11821,441,494.5,257.0,2,6,0,10,497.5,281.0,494.0,256.0,494.5,257.0,10,2
11827,441,525.7142857142857,273.0,2,7,0,11,528.7142857142857,297.0,525.0,272.0,525.7142857142857,273.0,11,2
11834,441,505.5,227.5,3,12,0,12,494.5,251.5,505.0,226.0,505.5,227.5,12,3
11846,441,484.5,259.0,3,6,0,13,473.5,283.0,484.0,258.0,484.5,259.0,13,3
11852,441,521.5,273.0,3,6,0,14,510.5,297.0,521.0,272.0,521.5,273.0,14,3
11858,441,507.5,223.5,4,12,0,15,511.5,248.5,507.0,222.0,507.5,223.5,15,4
11870,441,475.125,261.125,4,8,0,16,479.125,286.125,475.0,260.0,475.125,261.125,16,4
11878,441,517.7142857142857,272.0,4,7,0,17,521.7142857142857,297.0,517.0,271.0,517.7142857142857,272.0,17,4
11889,441,509.8,219.5,5,10,0,21,495.8,241.5,509.0,218.0,509.8,219.5,21,5
11899,441,466.22222222222223,262.6666666666667,5,9,0,22,452.22222222222223,284.6666666666667,467.0,261.0,466.22222222222223,262.6666666666667,22,5
11908,441,517.125,271.125,5,8,0,23,503.125,293.125,517.0,270.0,517.125,271.125,23,5
11916,441,552.0,282.0,5,1,0,24,538.0,304.0,552.0,282.0,552.0,282.0,24,5
11939,445,527.5,251.5,0,4,0,0,521.5,267.5,527.0,251.0,527.5,251.5,0,0
11943,445,502.6666666666667,259.8888888888889,0,9,0,1,496.6666666666667,275.8888888888889,502.0,259.0,502.6666666666667,259.8888888888889,1,0
11952,445,530.3333333333334,248.0,1,6,0,2,535.3333333333334,268.0,530.0,247.0,530.3333333333334,248.0,2,1
11958,445,508.6666666666666,261.22222222222223,1,9,0,3,513.6666666666666,281.22222222222223,508.0,260.0,508.6666666666666,261.22222222222223,3,1
11968,445,530.0,247.0,2,1,0,5,533.0,271.0,530.0,247.0,530.0,247.0,5,2
11969,445,532.0,247.0,2,1,0,6,535.0,271.0,532.0,247.0,532.0,247.0,6,2
11970,445,531.0,249.0,2,1,0,7,534.0,273.0,531.0,249.0,531.0,249.0,7,2
11971,445,514.7142857142857,265.0,2,7,0,8,517.7142857142857,289.0,514.0,264.0,514.7142857142857,265.0,8,2
11978,445,528.5,251.5,3,4,0,9,517.5,275.5,528.0,251.0,528.5,251.5,9,3
11982,445,517.3636363636364,276.54545454545456,3,11,0,10,506.3636363636364,300.54545454545456,517.0,275.0,517.3636363636364,276.54545454545456,10,3
11994,445,525.0,257.0,4,1,0,12,529.0,282.0,525.0,257.0,525.0,257.0,12,4
11995,445,527.0,257.0,4,1,0,13,531.0,282.0,527.0,257.0,527.0,257.0,13,4
11996,445,520.125,289.875,4,8,0,14,524.125,314.875,519.0,289.0,520.125,289.875,14,4
12006,445,525.0,260.0,5,1,0,16,511.0,282.0,525.0,260.0,525.0,260.0,16,5
12007,445,523.0,261.0,5,1,0,17,509.0,283.0,523.0,261.0,523.0,261.0,17,5
12008,445,525.0,303.0,5,9,0,18,511.0,325.0,524.0,302.0,525.0,303.0,18,5
12024,447,502.0,243.7142857142857,0,7,0,0,496.0,259.7142857142857,501.0,243.0,502.0,243.7142857142857,0,0
12033,447,502.125,242.875,1,8,0,3,507.125,262.875,501.0,242.0,502.125,242.875,3,1
12041,447,499.2857142857143,241.0,2,7,0,4,502.2857142857143,265.0,499.0,240.0,499.2857142857143,241.0,4,2
12048,447,494.7142857142857,242.0,3,7,0,5,483.7142857142857,266.0,494.0,241.0,494.7142857142857,242.0,5,3
12055,447,491.7142857142857,241.0,4,7,0,6,495.7142857142857,266.0,491.0,240.0,491.7142857142857,241.0,6,4
12065,447,489.0,240.28571428571428,5,7,0,9,475.0,262.2857142857143,489.0,239.0,489.0,240.28571428571428,9,5
12072,448,523.1111111111111,235.3333333333333,0,9,0,0,517.1111111111111,251.3333333333333,523.0,234.0,523.1111111111111,235.3333333333333,0,0
12082,448,532.2,227.5,1,10,0,2,537.2,247.5,532.0,226.0,532.2,227.5,2,1
12094,448,542.1111111111111,218.3333333333333,2,9,0,4,545.1111111111111,242.3333333333333,542.0,217.0,542.1111111111111,218.3333333333333,4,2
12104,448,551.2857142857143,209.0,3,7,0,6,540.2857142857143,233.0,551.0,208.0,551.2857142857143,209.0,6,3
12111,448,509.0,243.0,3,1,0,7,498.0,267.0,509.0,243.0,509.0,243.0,7,3
12113,448,562.0,201.8,4,10,0,9,566.0,226.8,562.0,200.0,562.0,201.8,9,4
12126,448,573.2857142857143,190.0,5,7,0,12,559.2857142857143,212.0,573.0,189.0,573.2857142857143,190.0,12,5
12133,449,514.8,260.0,0,10,0,0,508.8,276.0,514.0,259.0,514.8,260.0,0,0
12144,449,518.7142857142857,263.85714285714283,1,7,0,2,523.7142857142857,283.85714285714283,518.0,263.0,518.7142857142857,263.85714285714283,2,1
12152,449,521.875,269.125,2,8,0,4,524.875,293.125,521.0,268.0,521.875,269.125,4,2
12162,449,519.5,274.0,3,6,0,7,508.5,298.0,519.0,273.0,519.5,274.0,7,3
12168,449,518.1666666666666,280.8333333333333,4,6,0,8,522.1666666666666,305.8333333333333,518.0,280.0,518.1666666666666,280.8333333333333,8,4
12176,449,515.0,289.7142857142857,5,7,0,10,501.0,311.7142857142857,514.0,289.0,515.0,289.7142857142857,10,5
12189,450,552.0,282.0,5,1,0,5,538.0,304.0,552.0,282.0,552.0,282.0,5,5
12190,451,511.7142857142857,284.0,0,7,0,0,505.7142857142857,300.0,511.0,283.0,511.7142857142857,284.0,0,0
12246,454,502.38461538461536,244.61538461538464,0,13,0,0,496.38461538461536,260.61538461538464,502.0,243.0,502.38461538461536,244.61538461538464,0,0
12260,454,492.38461538461536,233.6153846153846,1,13,0,2,497.38461538461536,253.6153846153846,492.0,232.0,492.38461538461536,233.6153846153846,2,1
12273,454,475.61538461538464,215.6153846153846,2,13,0,3,478.61538461538464,239.6153846153846,475.0,214.0,475.61538461538464,215.6153846153846,3,2
12370,457,530.875,251.125,0,8,0,0,524.875,267.125,530.0,250.0,530.875,251.125,0,0
12382,457,536.125,252.875,1,8,0,5,541.125,272.875,535.0,252.0,536.125,252.875,5,1
12392,457,540.875,256.125,2,8,0,8,543.875,280.125,540.0,255.0,540.875,256.125,8,2
12400,457,545.7142857142857,267.0,3,7,0,9,534.7142857142857,291.0,545.0,266.0,545.7142857142857,267.0,9,3
12410,457,554.8888888888889,278.3333333333333,4,9,0,13,558.8888888888889,303.3333333333333,554.0,277.0,554.8888888888889,278.3333333333333,13,4
12422,457,564.5,290.5,5,8,0,16,550.5,312.5,564.0,289.0,564.5,290.5,16,5
12445,459,507.61538461538464,260.61538461538464,0,13,0,1,501.61538461538464,276.61538461538464,507.0,259.0,507.61538461538464,260.61538461538464,1,0
12470,459,508.28571428571433,269.5,1,14,0,3,513.2857142857143,289.5,507.0,268.0,508.28571428571433,269.5,3,1
12494,459,505.5,279.5,2,12,0,5,508.5,303.5,505.0,278.0,505.5,279.5,5,2
12512,459,499.0,294.0,3,9,0,7,488.0,318.0,498.0,293.0,499.0,294.0,7,3
12530,459,495.5,302.5,4,12,0,9,499.5,327.5,495.0,301.0,495.5,302.5,9,4
12556,459,499.5,304.5,5,12,0,12,485.5,326.5,499.0,303.0,499.5,304.5,12,5
12599,465,500.2,234.5,0,10,0,0,494.2,250.5,500.0,233.0,500.2,234.5,0,0
12610,465,494.0,234.5,1,8,0,2,499.0,254.5,494.0,233.0,494.0,234.5,2,1
12621,465,486.8888888888889,238.66666666666669,2,9,0,6,489.8888888888889,262.6666666666667,487.0,237.0,486.8888888888889,238.66666666666669,6,2
12631,465,476.3,243.3,3,10,0,8,465.3,267.3,476.0,242.0,476.3,243.3,8,3
12642,465,470.9090909090909,249.3636363636364,4,11,0,10,474.9090909090909,274.3636363636364,470.0,248.0,470.9090909090909,249.3636363636364,10,4
12655,465,484.5,260.5,5,12,0,12,470.5,282.5,484.0,259.0,484.5,260.5,12,5
12683,467,552.0,282.0,5,1,0,7,538.0,304.0,552.0,282.0,552.0,282.0,7,5
12684,468,516.2857142857142,254.0,0,7,0,0,510.2857142857143,270.0,516.0,253.0,516.2857142857142,254.0,0,0
12691,468,501.2857142857143,256.0,0,7,0,1,495.2857142857143,272.0,501.0,255.0,501.2857142857143,256.0,1,0
12698,468,498.6666666666667,252.8888888888889,1,9,0,2,503.6666666666667,272.8888888888889,498.0,252.0,498.6666666666667,252.8888888888889,2,1
12707,468,518.25,253.66666666666669,1,12,0,3,523.25,273.6666666666667,518.0,252.0,518.25,253.66666666666669,3,1
12719,468,496.7142857142857,250.0,2,7,0,4,499.7142857142857,274.0,496.0,249.0,496.7142857142857,250.0,4,2
12726,468,519.6363636363636,253.54545454545456,2,11,0,5,522.6363636363636,277.54545454545456,519.0,252.0,519.6363636363636,253.54545454545456,5,2
12737,468,493.8888888888889,247.3333333333333,3,9,0,6,482.8888888888889,271.3333333333333,493.0,246.0,493.8888888888889,247.3333333333333,6,3
12746,468,515.1111111111111,253.66666666666669,3,9,0,7,504.1111111111111,277.6666666666667,515.0,252.0,515.1111111111111,253.66666666666669,7,3
12758,468,491.2,243.5,4,10,0,11,495.2,268.5,491.0,242.0,491.2,243.5,11,4
12768,468,511.125,253.125,4,8,0,12,515.125,278.125,511.0,252.0,511.125,253.125,12,4
12779,468,485.6363636363636,240.45454545454544,5,11,0,15,471.6363636363636,262.45454545454544,485.0,239.0,485.6363636363636,240.45454545454544,15,5
12790,468,506.875,252.875,5,8,0,16,492.875,274.875,506.0,252.0,506.875,252.875,16,5
12799,469,526.7142857142857,247.0,0,7,0,0,520.7142857142857,263.0,526.0,246.0,526.7142857142857,247.0,0,0
12808,469,533.0,243.5,1,8,0,3,538.0,263.5,533.0,242.0,533.0,243.5,3,1
12830,469,537.0,240.7142857142857,2,7,0,6,540.0,264.7142857142857,536.0,240.0,537.0,240.7142857142857,6,2
12837,469,537.2,239.5,3,10,0,7,526.2,263.5,537.0,238.0,537.2,239.5,7,3
12849,469,540.0,239.0,4,5,0,10,544.0,264.0,540.0,238.0,540.0,239.0,10,4
12856,469,544.5,238.0,5,6,0,12,530.5,260.0,544.0,237.0,544.5,238.0,12,5
12879,473,500.5,265.0,0,2,0,0,494.5,281.0,500.0,265.0,500.5,265.0,0,0
12881,473,500.5,267.0,0,2,0,1,494.5,283.0,500.0,267.0,500.5,267.0,1,0
12883,473,500.0,276.3333333333333,1,3,0,2,505.0,296.3333333333333,499.0,276.0,500.0,276.3333333333333,2,1
12889,473,497.5,296.0,3,2,0,6,486.5,320.0,497.0,296.0,497.5,296.0,6,3
12905,476,515.0,275.7142857142857,0,7,0,0,509.0,291.7142857142857,514.0,275.0,515.0,275.7142857142857,0,0
