,eventID,posX,posY,layerID,clusterSize,hitID,clusterID,cposX,cposY
13143,97,500,259,0,7,6,0,498.7142857142857,259.0
13144,97,497,265,0,5,0,1,497.6,265.8
13145,97,498,265,0,5,1,1,497.6,265.8
13146,97,498,266,0,5,2,1,497.6,265.8
13147,97,497,266,0,5,3,1,497.6,265.8
13148,97,498,267,0,5,4,1,497.6,265.8
13149,97,468,269,0,7,0,2,468.2857142857143,270.0
13150,97,469,269,0,7,1,2,468.2857142857143,270.0
13151,97,469,270,0,7,2,2,468.2857142857143,270.0
13152,97,468,270,0,7,3,2,468.2857142857143,270.0
13153,97,467,270,0,7,4,2,468.2857142857143,270.0
13154,97,468,271,0,7,5,2,468.2857142857143,270.0
13155,97,469,271,0,7,6,2,468.2857142857143,270.0
13156,97,514,273,0,7,0,3,514.1428571428571,274.14285714285717
13157,97,515,273,0,7,1,3,514.1428571428571,274.14285714285717
13158,97,515,274,0,7,2,3,514.1428571428571,274.14285714285717
13159,97,515,275,0,7,3,3,514.1428571428571,274.14285714285717
13160,97,514,275,0,7,4,3,514.1428571428571,274.14285714285717
13161,97,513,275,0,7,5,3,514.1428571428571,274.14285714285717
13162,97,513,274,0,7,6,3,514.1428571428571,274.14285714285717
13163,97,504,293,0,6,0,4,504.5,294.0
13164,97,505,293,0,6,1,4,504.5,294.0
13165,97,505,294,0,6,2,4,504.5,294.0
13166,97,504,294,0,6,3,4,504.5,294.0
13167,97,504,295,0,6,4,4,504.5,294.0
13168,97,505,295,0,6,5,4,504.5,294.0
13169,97,517,256,1,10,0,5,517.8,257.0
13170,97,518,256,1,10,1,5,517.8,257.0
13171,97,519,256,1,10,2,5,517.8,257.0
13172,97,519,257,1,10,3,5,517.8,257.0
13173,97,518,257,1,10,4,5,517.8,257.0
13174,97,517,257,1,10,5,5,517.8,257.0
13175,97,516,257,1,10,6,5,517.8,257.0
13176,97,517,258,1,10,7,5,517.8,257.0
13177,97,518,258,1,10,8,5,517.8,257.0
13178,97,519,258,1,10,9,5,517.8,257.0
13179,97,506,265,1,7,0,6,507.0,265.7142857142857
13180,97,507,265,1,7,1,6,507.0,265.7142857142857
13181,97,508,265,1,7,2,6,507.0,265.7142857142857
13182,97,508,266,1,7,3,6,507.0,265.7142857142857
13183,97,507,266,1,7,4,6,507.0,265.7142857142857
13184,97,506,266,1,7,5,6,507.0,265.7142857142857
13185,97,507,267,1,7,6,6,507.0,265.7142857142857
13186,97,471,271,1,6,0,7,471.8333333333333,271.8333333333333
13187,97,472,271,1,6,1,7,471.8333333333333,271.8333333333333
13188,97,472,272,1,6,2,7,471.8333333333333,271.8333333333333
13189,97,471,272,1,6,3,7,471.8333333333333,271.8333333333333
13190,97,472,273,1,6,4,7,471.8333333333333,271.8333333333333
13191,97,473,272,1,6,5,7,471.8333333333333,271.8333333333333
13192,97,525,281,1,9,0,8,526.1111111111111,282.44444444444446
13193,97,526,281,1,9,1,8,526.1111111111111,282.44444444444446
13194,97,527,281,1,9,2,8,526.1111111111111,282.44444444444446
13195,97,527,282,1,9,3,8,526.1111111111111,282.44444444444446
13196,97,527,283,1,9,4,8,526.1111111111111,282.44444444444446
13197,97,527,284,1,9,5,8,526.1111111111111,282.44444444444446
13198,97,526,284,1,9,6,8,526.1111111111111,282.44444444444446
13199,97,525,284,1,9,7,8,526.1111111111111,282.44444444444446
13200,97,525,282,1,9,8,8,526.1111111111111,282.44444444444446
13201,97,514,299,1,8,0,9,514.5,300.0
13202,97,515,299,1,8,1,9,514.5,300.0
13203,97,515,300,1,8,2,9,514.5,300.0
13204,97,514,300,1,8,3,9,514.5,300.0
13205,97,513,300,1,8,4,9,514.5,300.0
13206,97,514,301,1,8,5,9,514.5,300.0
13207,97,515,301,1,8,6,9,514.5,300.0
13208,97,516,300,1,8,7,9,514.5,300.0
13209,97,521,255,2,6,0,10,520.8333333333334,256.1666666666667
13210,97,521,256,2,6,1,10,520.8333333333334,256.1666666666667
13211,97,520,256,2,6,2,10,520.8333333333334,256.1666666666667
13212,97,520,257,2,6,3,10,520.8333333333334,256.1666666666667
13213,97,521,257,2,6,4,10,520.8333333333334,256.1666666666667
13214,97,522,256,2,6,5,10,520.8333333333334,256.1666666666667
13215,97,504,268,2,4,0,11,504.5,268.5
13216,97,505,268,2,4,1,11,504.5,268.5
13217,97,505,269,2,4,2,11,504.5,268.5
13218,97,504,269,2,4,3,11,504.5,268.5
13219,97,459,275,2,7,0,12,460.0,275.7142857142857
13220,97,460,275,2,7,1,12,460.0,275.7142857142857
13221,97,461,275,2,7,2,12,460.0,275.7142857142857
13222,97,461,276,2,7,3,12,460.0,275.7142857142857
13223,97,460,276,2,7,4,12,460.0,275.7142857142857
13224,97,459,276,2,7,5,12,460.0,275.7142857142857
13225,97,460,277,2,7,6,12,460.0,275.7142857142857
13226,97,520,295,2,3,0,13,520.3333333333334,295.3333333333333
13227,97,521,295,2,3,1,13,520.3333333333334,295.3333333333333
13228,97,520,296,2,3,2,13,520.3333333333334,295.3333333333333
13229,97,509,306,2,5,0,14,510.2,306.4
13230,97,510,306,2,5,1,14,510.2,306.4
13231,97,511,306,2,5,2,14,510.2,306.4
13232,97,511,307,2,5,3,14,510.2,306.4
13233,97,510,307,2,5,4,14,510.2,306.4
13234,97,511,250,3,6,0,15,511.5,251.0
13235,97,512,250,3,6,1,15,511.5,251.0
13236,97,512,251,3,6,2,15,511.5,251.0
13237,97,511,251,3,6,3,15,511.5,251.0
13238,97,511,252,3,6,4,15,511.5,251.0
13239,97,512,252,3,6,5,15,511.5,251.0
13240,97,485,268,3,8,0,16,485.875,268.875
13241,97,486,268,3,8,1,16,485.875,268.875
13242,97,487,268,3,8,2,16,485.875,268.875
13243,97,487,269,3,8,3,16,485.875,268.875
13244,97,486,269,3,8,4,16,485.875,268.875
13245,97,485,269,3,8,5,16,485.875,268.875
13246,97,485,270,3,8,6,16,485.875,268.875
13247,97,486,270,3,8,7,16,485.875,268.875
13248,97,434,275,3,6,0,17,434.1666666666667,275.8333333333333
13249,97,435,275,3,6,1,17,434.1666666666667,275.8333333333333
13250,97,435,276,3,6,2,17,434.1666666666667,275.8333333333333
13251,97,434,276,3,6,3,17,434.1666666666667,275.8333333333333
13252,97,433,276,3,6,4,17,434.1666666666667,275.8333333333333
13253,97,434,277,3,6,5,17,434.1666666666667,275.8333333333333
13254,97,500,304,3,2,0,18,500.5,304.0
13255,97,501,304,3,2,1,18,500.5,304.0
13256,97,500,306,3,4,0,19,500.75,306.75
13257,97,500,307,3,4,1,19,500.75,306.75
13258,97,501,307,3,4,2,19,500.75,306.75
13259,97,502,307,3,4,3,19,500.75,306.75
13260,97,490,308,3,13,0,20,490.38461538461536,309.61538461538464
13261,97,491,308,3,13,1,20,490.38461538461536,309.61538461538464
13262,97,491,309,3,13,2,20,490.38461538461536,309.61538461538464
13263,97,490,309,3,13,3,20,490.38461538461536,309.61538461538464
13264,97,489,309,3,13,4,20,490.38461538461536,309.61538461538464
13265,97,489,310,3,13,5,20,490.38461538461536,309.61538461538464
13266,97,490,310,3,13,6,20,490.38461538461536,309.61538461538464
13267,97,491,310,3,13,7,20,490.38461538461536,309.61538461538464
13268,97,492,310,3,13,8,20,490.38461538461536,309.61538461538464
13269,97,492,309,3,13,9,20,490.38461538461536,309.61538461538464
13270,97,491,311,3,13,10,20,490.38461538461536,309.61538461538464
13271,97,490,311,3,13,11,20,490.38461538461536,309.61538461538464
13272,97,489,311,3,13,12,20,490.38461538461536,309.61538461538464
13273,97,536,244,4,7,0,21,536.7142857142857,245.0
13274,97,537,244,4,7,1,21,536.7142857142857,245.0
13275,97,537,245,4,7,2,21,536.7142857142857,245.0
13276,97,536,245,4,7,3,21,536.7142857142857,245.0
13277,97,536,246,4,7,4,21,536.7142857142857,245.0
13278,97,537,246,4,7,5,21,536.7142857142857,245.0
13279,97,538,245,4,7,6,21,536.7142857142857,245.0
13280,97,496,270,4,6,0,22,496.8333333333333,270.8333333333333
13281,97,497,270,4,6,1,22,496.8333333333333,270.8333333333333
13282,97,497,271,4,6,2,22,496.8333333333333,270.8333333333333
13283,97,496,271,4,6,3,22,496.8333333333333,270.8333333333333
13284,97,497,272,4,6,4,22,496.8333333333333,270.8333333333333
13285,97,498,271,4,6,5,22,496.8333333333333,270.8333333333333
13286,97,439,278,4,6,0,23,439.5,279.0
13287,97,440,278,4,6,1,23,439.5,279.0
13288,97,440,279,4,6,2,23,439.5,279.0
13289,97,439,279,4,6,3,23,439.5,279.0
13290,97,439,280,4,6,4,23,439.5,279.0
13291,97,440,280,4,6,5,23,439.5,279.0
13292,97,498,315,4,7,0,24,498.2857142857143,316.0
13293,97,499,315,4,7,1,24,498.2857142857143,316.0
13294,97,499,316,4,7,2,24,498.2857142857143,316.0
13295,97,498,316,4,7,3,24,498.2857142857143,316.0
13296,97,497,316,4,7,4,24,498.2857142857143,316.0
13297,97,498,317,4,7,5,24,498.2857142857143,316.0
13298,97,499,317,4,7,6,24,498.2857142857143,316.0
13299,97,514,319,4,1,0,25,514.0,319.0
13300,97,223,352,4,2,0,26,223.0,352.5
13301,97,223,353,4,2,1,26,223.0,352.5
13302,97,529,236,5,5,0,27,529.6,236.8
13303,97,530,236,5,5,1,27,529.6,236.8
13304,97,530,237,5,5,2,27,529.6,236.8
13305,97,529,237,5,5,3,27,529.6,236.8
13306,97,530,238,5,5,4,27,529.6,236.8
13307,97,475,269,5,5,0,28,475.6,269.8
13308,97,476,269,5,5,1,28,475.6,269.8
13309,97,476,270,5,5,2,28,475.6,269.8
13310,97,475,270,5,5,3,28,475.6,269.8
13311,97,476,271,5,5,4,28,475.6,269.8
13312,97,412,276,5,6,0,29,412.5,277.5
13313,97,412,277,5,6,1,29,412.5,277.5
13314,97,413,277,5,6,2,29,412.5,277.5
13315,97,413,278,5,6,3,29,412.5,277.5
13316,97,412,278,5,6,4,29,412.5,277.5
13317,97,413,279,5,6,5,29,412.5,277.5
13318,97,473,316,5,5,0,30,473.6,316.8
13319,97,474,316,5,5,1,30,473.6,316.8
13320,97,474,317,5,5,2,30,473.6,316.8
13321,97,473,317,5,5,3,30,473.6,316.8
13322,97,474,318,5,5,4,30,473.6,316.8
13323,98,542,221,0,6,0,0,542.8333333333334,221.83333333333334
13324,98,543,221,0,6,1,0,542.8333333333334,221.83333333333334
13325,98,543,222,0,6,2,0,542.8333333333334,221.83333333333334
13326,98,542,222,0,6,3,0,542.8333333333334,221.83333333333334
13327,98,543,223,0,6,4,0,542.8333333333334,221.83333333333334
13328,98,544,222,0,6,5,0,542.8333333333334,221.83333333333334
13329,98,572,246,0,2,0,1,572.5,246.0
13330,98,573,246,0,2,1,1,572.5,246.0
13331,98,553,310,0,7,0,2,553.0,311.2857142857143
13332,98,553,311,0,7,1,2,553.0,311.2857142857143
13333,98,552,311,0,7,2,2,553.0,311.2857142857143
13334,98,552,312,0,7,3,2,553.0,311.2857142857143
13335,98,553,312,0,7,4,2,553.0,311.2857142857143
13336,98,554,312,0,7,5,2,553.0,311.2857142857143
13337,98,554,311,0,7,6,2,553.0,311.2857142857143
13338,98,569,221,1,7,0,3,570.0,221.71428571428572
13339,98,570,221,1,7,1,3,570.0,221.71428571428572
13340,98,571,221,1,7,2,3,570.0,221.71428571428572
13341,98,571,222,1,7,3,3,570.0,221.71428571428572
13342,98,570,222,1,7,4,3,570.0,221.71428571428572
13343,98,569,222,1,7,5,3,570.0,221.71428571428572
13344,98,570,223,1,7,6,3,570.0,221.71428571428572
13345,98,616,241,1,3,0,4,616.0,241.66666666666666
13346,98,615,242,1,3,1,4,616.0,241.66666666666666
13347,98,617,242,1,3,2,4,616.0,241.66666666666666
13348,98,576,322,1,8,0,5,576.875,322.875
13349,98,577,322,1,8,1,5,576.875,322.875
13350,98,578,322,1,8,2,5,576.875,322.875
13351,98,578,323,1,8,3,5,576.875,322.875
13352,98,577,323,1,8,4,5,576.875,322.875
13353,98,576,323,1,8,5,5,576.875,322.875
13354,98,576,324,1,8,6,5,576.875,322.875
13355,98,577,324,1,8,7,5,576.875,322.875
13356,98,216,122,2,1,0,6,216.0,122.0
13357,98,581,222,2,7,0,7,581.2857142857143,223.0
13358,98,582,222,2,7,1,7,581.2857142857143,223.0
13359,98,582,223,2,7,2,7,581.2857142857143,223.0
13360,98,581,223,2,7,3,7,581.2857142857143,223.0
13361,98,580,223,2,7,4,7,581.2857142857143,223.0
13362,98,581,224,2,7,5,7,581.2857142857143,223.0
13363,98,582,224,2,7,6,7,581.2857142857143,223.0
13364,98,585,326,2,6,0,8,585.0,327.3333333333333
13365,98,584,327,2,6,1,8,585.0,327.3333333333333
13366,98,584,328,2,6,2,8,585.0,327.3333333333333
13367,98,585,328,2,6,3,8,585.0,327.3333333333333
13368,98,586,328,2,6,4,8,585.0,327.3333333333333
13369,98,586,327,2,6,5,8,585.0,327.3333333333333
13370,98,581,223,3,7,0,9,581.0,224.28571428571428
13371,98,581,224,3,7,1,9,581.0,224.28571428571428
13372,98,580,224,3,7,2,9,581.0,224.28571428571428
13373,98,580,225,3,7,3,9,581.0,224.28571428571428
13374,98,581,225,3,7,4,9,581.0,224.28571428571428
13375,98,582,225,3,7,5,9,581.0,224.28571428571428
13376,98,582,224,3,7,6,9,581.0,224.28571428571428
13377,98,661,230,3,2,0,10,661.5,230.0
13378,98,662,230,3,2,1,10,661.5,230.0
13379,98,577,333,3,5,0,11,576.6,334.2
13380,98,577,334,3,5,1,11,576.6,334.2
13381,98,576,334,3,5,2,11,576.6,334.2
13382,98,576,335,3,5,3,11,576.6,334.2
13383,98,577,335,3,5,4,11,576.6,334.2
13384,98,1,496,3,1,0,12,1.0,496.0
13385,98,612,228,4,5,0,13,612.6,228.8
13386,98,613,228,4,5,1,13,612.6,228.8
13387,98,613,229,4,5,2,13,612.6,228.8
13388,98,612,229,4,5,3,13,612.6,228.8
13389,98,613,230,4,5,4,13,612.6,228.8
13390,98,513,270,4,1,0,14,513.0,270.0
13391,98,598,340,4,6,0,15,598.8333333333334,341.0
13392,98,599,340,4,6,1,15,598.8333333333334,341.0
13393,98,598,341,4,6,2,15,598.8333333333334,341.0
13394,98,598,342,4,6,3,15,598.8333333333334,341.0
13395,98,600,341,4,6,4,15,598.8333333333334,341.0
13396,98,600,342,4,6,5,15,598.8333333333334,341.0
13397,98,223,352,4,2,0,16,223.0,352.5
13398,98,223,353,4,2,1,16,223.0,352.5
13399,98,611,229,5,8,0,17,611.875,229.875
13400,98,612,229,5,8,1,17,611.875,229.875
13401,98,613,229,5,8,2,17,611.875,229.875
13402,98,613,230,5,8,3,17,611.875,229.875
13403,98,612,230,5,8,4,17,611.875,229.875
13404,98,611,230,5,8,5,17,611.875,229.875
13405,98,611,231,5,8,6,17,611.875,229.875
13406,98,612,231,5,8,7,17,611.875,229.875
13407,98,589,341,5,2,0,18,588.5,341.5
13408,98,588,342,5,2,1,18,588.5,341.5
13409,99,516,259,0,4,0,0,516.5,259.5
13410,99,517,259,0,4,1,0,516.5,259.5
13411,99,517,260,0,4,2,0,516.5,259.5
13412,99,516,260,0,4,3,0,516.5,259.5
13413,99,502,264,0,5,0,1,501.6,265.2
13414,99,502,265,0,5,1,1,501.6,265.2
13415,99,501,265,0,5,2,1,501.6,265.2
13416,99,501,266,0,5,3,1,501.6,265.2
13417,99,502,266,0,5,4,1,501.6,265.2
13418,99,505,271,0,7,0,2,505.7142857142857,272.0
13419,99,506,271,0,7,1,2,505.7142857142857,272.0
13420,99,506,272,0,7,2,2,505.7142857142857,272.0
13421,99,505,272,0,7,3,2,505.7142857142857,272.0
13422,99,505,273,0,7,4,2,505.7142857142857,272.0
13423,99,506,273,0,7,5,2,505.7142857142857,272.0
13424,99,507,272,0,7,6,2,505.7142857142857,272.0
13425,99,531,260,1,5,0,3,531.8,260.4
13426,99,532,260,1,5,1,3,531.8,260.4
13427,99,533,260,1,5,2,3,531.8,260.4
13428,99,532,261,1,5,3,3,531.8,260.4
13429,99,531,261,1,5,4,3,531.8,260.4
13430,99,517,267,1,4,0,4,517.0,268.0
13431,99,516,268,1,4,1,4,517.0,268.0
13432,99,517,269,1,4,2,4,517.0,268.0
13433,99,518,268,1,4,3,4,517.0,268.0
13434,99,514,273,1,8,0,5,514.5,274.0
13435,99,515,273,1,8,1,5,514.5,274.0
13436,99,515,274,1,8,2,5,514.5,274.0
13437,99,514,274,1,8,3,5,514.5,274.0
13438,99,513,274,1,8,4,5,514.5,274.0
13439,99,514,275,1,8,5,5,514.5,274.0
13440,99,515,275,1,8,6,5,514.5,274.0
13441,99,516,274,1,8,7,5,514.5,274.0
13442,99,596,274,1,1,0,6,596.0,274.0
13443,99,533,261,2,5,0,7,533.0,262.0
13444,99,533,262,2,5,1,7,533.0,262.0
13445,99,532,262,2,5,2,7,533.0,262.0
13446,99,533,263,2,5,3,7,533.0,262.0
13447,99,534,262,2,5,4,7,533.0,262.0
13448,99,518,271,2,6,0,8,518.5,272.0
13449,99,519,271,2,6,1,8,518.5,272.0
13450,99,519,272,2,6,2,8,518.5,272.0
13451,99,518,272,2,6,3,8,518.5,272.0
13452,99,518,273,2,6,4,8,518.5,272.0
13453,99,519,273,2,6,5,8,518.5,272.0
13454,99,511,274,2,6,0,9,511.5,275.0
13455,99,512,274,2,6,1,9,511.5,275.0
13456,99,512,275,2,6,2,9,511.5,275.0
13457,99,511,275,2,6,3,9,511.5,275.0
13458,99,511,276,2,6,4,9,511.5,275.0
13459,99,512,276,2,6,5,9,511.5,275.0
13460,99,520,261,3,4,0,10,520.5,261.5
13461,99,521,261,3,4,1,10,520.5,261.5
13462,99,521,262,3,4,2,10,520.5,261.5
13463,99,520,262,3,4,3,10,520.5,261.5
13464,99,505,272,3,4,0,11,505.5,272.5
13465,99,506,272,3,4,1,11,505.5,272.5
13466,99,506,273,3,4,2,11,505.5,272.5
13467,99,505,273,3,4,3,11,505.5,272.5
13468,99,494,274,3,4,0,12,494.5,274.5
13469,99,495,274,3,4,1,12,494.5,274.5
13470,99,495,275,3,4,2,12,494.5,274.5
13471,99,494,275,3,4,3,12,494.5,274.5
13472,99,403,378,3,1,0,13,403.0,378.0
13473,99,937,241,4,1,0,14,937.0,241.0
13474,99,538,261,4,5,0,15,538.4,261.8
13475,99,539,261,4,5,1,15,538.4,261.8
13476,99,539,262,4,5,2,15,538.4,261.8
13477,99,538,262,4,5,3,15,538.4,261.8
13478,99,538,263,4,5,4,15,538.4,261.8
13479,99,521,274,4,6,0,16,521.1666666666666,274.8333333333333
13480,99,522,274,4,6,1,16,521.1666666666666,274.8333333333333
13481,99,522,275,4,6,2,16,521.1666666666666,274.8333333333333
13482,99,521,275,4,6,3,16,521.1666666666666,274.8333333333333
13483,99,520,275,4,6,4,16,521.1666666666666,274.8333333333333
13484,99,521,276,4,6,5,16,521.1666666666666,274.8333333333333
13485,99,507,275,4,7,0,17,507.2857142857143,276.0
13486,99,508,275,4,7,1,17,507.2857142857143,276.0
13487,99,508,276,4,7,2,17,507.2857142857143,276.0
13488,99,507,276,4,7,3,17,507.2857142857143,276.0
13489,99,506,276,4,7,4,17,507.2857142857143,276.0
13490,99,507,277,4,7,5,17,507.2857142857143,276.0
13491,99,508,277,4,7,6,17,507.2857142857143,276.0
13492,99,223,352,4,2,0,18,223.0,352.5
13493,99,223,353,4,2,1,18,223.0,352.5
13494,99,523,258,5,6,0,19,523.5,259.0
13495,99,524,258,5,6,1,19,523.5,259.0
13496,99,524,259,5,6,2,19,523.5,259.0
13497,99,523,259,5,6,3,19,523.5,259.0
13498,99,523,260,5,6,4,19,523.5,259.0
13499,99,524,260,5,6,5,19,523.5,259.0
13500,99,487,272,5,7,0,20,488.0,272.7142857142857
13501,99,488,272,5,7,1,20,488.0,272.7142857142857
13502,99,489,272,5,7,2,20,488.0,272.7142857142857
13503,99,489,273,5,7,3,20,488.0,272.7142857142857
13504,99,488,273,5,7,4,20,488.0,272.7142857142857
13505,99,487,273,5,7,5,20,488.0,272.7142857142857
13506,99,488,274,5,7,6,20,488.0,272.7142857142857
13507,99,504,272,5,5,0,21,504.2,273.2
13508,99,503,273,5,5,1,21,504.2,273.2
13509,99,504,274,5,5,2,21,504.2,273.2
13510,99,505,274,5,5,3,21,504.2,273.2
13511,99,505,273,5,5,4,21,504.2,273.2
13512,100,581,187,0,9,0,0,581.3333333333334,188.11111111111111
13513,100,582,187,0,9,1,0,581.3333333333334,188.11111111111111
13514,100,582,188,0,9,2,0,581.3333333333334,188.11111111111111
13515,100,581,188,0,9,3,0,581.3333333333334,188.11111111111111
13516,100,580,188,0,9,4,0,581.3333333333334,188.11111111111111
13517,100,580,189,0,9,5,0,581.3333333333334,188.11111111111111
13518,100,581,189,0,9,6,0,581.3333333333334,188.11111111111111
13519,100,582,189,0,9,7,0,581.3333333333334,188.11111111111111
13520,100,583,188,0,9,8,0,581.3333333333334,188.11111111111111
13521,100,492,276,0,3,0,1,491.6666666666667,276.6666666666667
13522,100,492,277,0,3,1,1,491.6666666666667,276.6666666666667
13523,100,491,277,0,3,2,1,491.6666666666667,276.6666666666667
13524,100,521,286,0,7,0,2,521.0,287.2857142857143
13525,100,521,287,0,7,1,2,521.0,287.2857142857143
13526,100,520,287,0,7,2,2,521.0,287.2857142857143
13527,100,520,288,0,7,3,2,521.0,287.2857142857143
13528,100,521,288,0,7,4,2,521.0,287.2857142857143
13529,100,522,288,0,7,5,2,521.0,287.2857142857143
13530,100,522,287,0,7,6,2,521.0,287.2857142857143
13531,100,648,165,1,10,0,3,649.0,166.2
13532,100,649,165,1,10,1,3,649.0,166.2
13533,100,650,165,1,10,2,3,649.0,166.2
13534,100,650,166,1,10,3,3,649.0,166.2
13535,100,649,166,1,10,4,3,649.0,166.2
13536,100,648,166,1,10,5,3,649.0,166.2
13537,100,648,167,1,10,6,3,649.0,166.2
13538,100,649,167,1,10,7,3,649.0,166.2
13539,100,650,167,1,10,8,3,649.0,166.2
13540,100,649,168,1,10,9,3,649.0,166.2
13541,100,503,283,1,5,0,4,503.0,284.0
13542,100,503,284,1,5,1,4,503.0,284.0
13543,100,502,284,1,5,2,4,503.0,284.0
13544,100,503,285,1,5,3,4,503.0,284.0
13545,100,504,284,1,5,4,4,503.0,284.0
13546,100,536,294,1,9,0,5,536.5555555555555,295.22222222222223
13547,100,537,294,1,9,1,5,536.5555555555555,295.22222222222223
13548,100,537,295,1,9,2,5,536.5555555555555,295.22222222222223
13549,100,536,295,1,9,3,5,536.5555555555555,295.22222222222223
13550,100,535,295,1,9,4,5,536.5555555555555,295.22222222222223
13551,100,536,296,1,9,5,5,536.5555555555555,295.22222222222223
13552,100,537,296,1,9,6,5,536.5555555555555,295.22222222222223
13553,100,537,297,1,9,7,5,536.5555555555555,295.22222222222223
13554,100,538,295,1,9,8,5,536.5555555555555,295.22222222222223
13555,100,485,396,1,1,0,6,485.0,396.0
13556,100,715,103,2,1,0,7,715.0,103.0
13557,100,704,134,2,9,0,8,703.8888888888889,135.66666666666666
13558,100,704,135,2,9,1,8,703.8888888888889,135.66666666666666
13559,100,703,135,2,9,2,8,703.8888888888889,135.66666666666666
13560,100,703,136,2,9,3,8,703.8888888888889,135.66666666666666
13561,100,704,136,2,9,4,8,703.8888888888889,135.66666666666666
13562,100,705,136,2,9,5,8,703.8888888888889,135.66666666666666
13563,100,705,135,2,9,6,8,703.8888888888889,135.66666666666666
13564,100,704,137,2,9,7,8,703.8888888888889,135.66666666666666
13565,100,703,137,2,9,8,8,703.8888888888889,135.66666666666666
13566,100,536,285,2,10,0,9,536.2,286.5
13567,100,537,285,2,10,1,9,536.2,286.5
13568,100,537,286,2,10,2,9,536.2,286.5
13569,100,536,286,2,10,3,9,536.2,286.5
13570,100,535,286,2,10,4,9,536.2,286.5
13571,100,535,287,2,10,5,9,536.2,286.5
13572,100,536,287,2,10,6,9,536.2,286.5
13573,100,537,287,2,10,7,9,536.2,286.5
13574,100,537,288,2,10,8,9,536.2,286.5
13575,100,536,288,2,10,9,9,536.2,286.5
13576,100,499,290,2,7,0,10,500.0,290.7142857142857
13577,100,500,290,2,7,1,10,500.0,290.7142857142857
13578,100,501,290,2,7,2,10,500.0,290.7142857142857
13579,100,501,291,2,7,3,10,500.0,290.7142857142857
13580,100,500,291,2,7,4,10,500.0,290.7142857142857
13581,100,499,291,2,7,5,10,500.0,290.7142857142857
13582,100,500,292,2,7,6,10,500.0,290.7142857142857
13583,100,747,97,3,12,0,11,747.5,98.5
13584,100,748,97,3,12,1,11,747.5,98.5
13585,100,748,98,3,12,2,11,747.5,98.5
13586,100,747,98,3,12,3,11,747.5,98.5
13587,100,746,98,3,12,4,11,747.5,98.5
13588,100,746,99,3,12,5,11,747.5,98.5
13589,100,747,99,3,12,6,11,747.5,98.5
13590,100,748,99,3,12,7,11,747.5,98.5
13591,100,749,99,3,12,8,11,747.5,98.5
13592,100,749,98,3,12,9,11,747.5,98.5
13593,100,748,100,3,12,10,11,747.5,98.5
13594,100,747,100,3,12,11,11,747.5,98.5
13595,100,527,276,3,7,0,12,527.2857142857143,277.0
13596,100,528,276,3,7,1,12,527.2857142857143,277.0
13597,100,528,277,3,7,2,12,527.2857142857143,277.0
13598,100,527,277,3,7,3,12,527.2857142857143,277.0
13599,100,526,277,3,7,4,12,527.2857142857143,277.0
13600,100,527,278,3,7,5,12,527.2857142857143,277.0
13601,100,528,278,3,7,6,12,527.2857142857143,277.0
13602,100,483,293,3,4,0,13,482.75,294.0
13603,100,483,294,3,4,1,13,482.75,294.0
13604,100,482,294,3,4,2,13,482.75,294.0
13605,100,483,295,3,4,3,13,482.75,294.0
13606,100,403,378,3,1,0,14,403.0,378.0
13607,100,826,68,4,12,0,15,826.5,69.5
13608,100,827,68,4,12,1,15,826.5,69.5
13609,100,827,69,4,12,2,15,826.5,69.5
13610,100,826,69,4,12,3,15,826.5,69.5
13611,100,825,69,4,12,4,15,826.5,69.5
13612,100,825,70,4,12,5,15,826.5,69.5
13613,100,826,70,4,12,6,15,826.5,69.5
13614,100,827,70,4,12,7,15,826.5,69.5
13615,100,828,70,4,12,8,15,826.5,69.5
13616,100,828,69,4,12,9,15,826.5,69.5
13617,100,827,71,4,12,10,15,826.5,69.5
13618,100,826,71,4,12,11,15,826.5,69.5
13619,100,937,241,4,1,0,16,937.0,241.0
13620,100,550,272,4,10,0,17,550.2,273.5
13621,100,551,272,4,10,1,17,550.2,273.5
13622,100,551,273,4,10,2,17,550.2,273.5
13623,100,550,273,4,10,3,17,550.2,273.5
13624,100,549,273,4,10,4,17,550.2,273.5
13625,100,549,274,4,10,5,17,550.2,273.5
13626,100,550,274,4,10,6,17,550.2,273.5
13627,100,551,274,4,10,7,17,550.2,273.5
13628,100,551,275,4,10,8,17,550.2,273.5
13629,100,550,275,4,10,9,17,550.2,273.5
13630,100,497,297,4,6,0,18,496.8333333333333,298.1666666666667
13631,100,497,298,4,6,1,18,496.8333333333333,298.1666666666667
13632,100,496,298,4,6,2,18,496.8333333333333,298.1666666666667
13633,100,496,299,4,6,3,18,496.8333333333333,298.1666666666667
13634,100,497,299,4,6,4,18,496.8333333333333,298.1666666666667
13635,100,498,298,4,6,5,18,496.8333333333333,298.1666666666667
13636,100,223,352,4,2,0,19,223.0,352.5
13637,100,223,353,4,2,1,19,223.0,352.5
13638,100,873,41,5,10,0,20,873.0,42.8
13639,100,873,42,5,10,1,20,873.0,42.8
13640,100,872,42,5,10,2,20,873.0,42.8
13641,100,872,43,5,10,3,20,873.0,42.8
13642,100,873,43,5,10,4,20,873.0,42.8
13643,100,874,43,5,10,5,20,873.0,42.8
13644,100,874,42,5,10,6,20,873.0,42.8
13645,100,874,44,5,10,7,20,873.0,42.8
13646,100,873,44,5,10,8,20,873.0,42.8
13647,100,872,44,5,10,9,20,873.0,42.8
