smax,mcs,Unnamed: 0,eventID,posX,posY,layerID,clusterSize,hitID,clusterID,cposX,cposY,posSubX,posSubY,cposSubX,cposSubY,ID,posZ,S_n,theta,MyTrackID
10.0,125.60000000000001,34492.0,1300.0,14.6044921875,8.773242187500001,2.0,12.0,0.0,2.0,498.5,325.5,495.0,300.0,495.5,301.5,2.0,100.0,0.0274554723862024,0.018637539046018673,0
10.0,125.60000000000001,34581.0,1308.0,14.5361328125,6.7427734374999995,0.0,6.0,0.0,0.0,496.1666666666667,250.16666666666663,502.0,233.0,502.1666666666667,234.16666666666663,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,34599.0,1308.0,14.773995535714285,6.684375,1.0,7.0,0.0,4.0,504.2857142857143,248.0,499.0,227.0,499.2857142857143,228.0,4.0,75.0,0.009796751647837674,0.009796751647837674,0
10.0,125.60000000000001,34618.0,1308.0,14.58984375,6.423828124999999,2.0,6.0,0.0,6.0,498.0,238.3333333333333,495.0,213.0,495.0,214.3333333333333,6.0,100.0,0.02112525718751821,0.018716307017929035,0
10.0,125.60000000000001,34636.0,1308.0,14.00390625,6.050976562500001,3.0,6.0,0.0,8.0,478.0,224.5,488.0,200.0,489.0,200.5,8.0,125.0,0.02691711082676162,0.01668095812659985,0
10.0,125.60000000000001,34694.0,1310.0,14.990234375,7.861328125000001,0.0,3.0,0.0,0.0,511.6666666666667,291.6666666666667,518.0,275.0,517.6666666666667,275.6666666666667,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,34698.0,1310.0,15.361328125000002,7.996093750000001,1.0,3.0,0.0,2.0,524.3333333333334,296.6666666666667,519.0,276.0,519.3333333333334,276.6666666666667,2.0,75.0,0.015790956094732113,0.015790956094732113,0
10.0,125.60000000000001,34730.0,1312.0,15.179443359375,7.388525390625,0.0,8.0,0.0,0.0,518.125,274.125,524.0,257.0,524.125,258.125,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,34738.0,1312.0,15.721153846153847,7.37478966346154,1.0,13.0,0.0,1.0,536.6153846153846,273.61538461538464,531.0,252.0,531.6153846153846,253.61538461538464,1.0,75.0,0.021671990503184718,0.021671990503184718,0
10.0,125.60000000000001,34751.0,1312.0,15.782645089285714,7.358203125,2.0,7.0,0.0,2.0,538.7142857142857,273.0,535.0,248.0,535.7142857142857,249.0,2.0,100.0,0.028957466375400212,0.019205720150838015,0
10.0,125.60000000000001,34758.0,1312.0,15.41015625,7.323549107142858,3.0,7.0,0.0,3.0,526.0,271.7142857142857,536.0,247.0,537.0,247.7142857142857,3.0,125.0,0.03376921819220803,0.017373118270204685,0
10.0,125.60000000000001,34766.0,1312.0,15.945870535714286,7.331250000000001,4.0,7.0,0.0,5.0,544.2857142857143,272.0,540.0,246.0,540.2857142857143,247.0,5.0,150.0,0.04962502681556806,0.036363212029919684,0
10.0,125.60000000000001,34775.0,1312.0,15.498046875,7.242689732142858,5.0,7.0,0.0,7.0,529.0,268.7142857142857,542.0,246.0,543.0,246.7142857142857,7.0,175.0,0.0634413474413951,0.03952418599710762,0
10.0,125.60000000000001,34783.0,1313.0,14.765625,7.3851562500000005,0.0,9.0,0.0,0.0,504.0,274.0,509.0,257.0,510.0,258.0,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,34792.0,1313.0,15.091145833333332,7.475,1.0,9.0,0.0,1.0,515.1111111111111,277.3333333333333,510.0,256.0,510.1111111111111,257.3333333333333,1.0,75.0,0.013506848230525814,0.013506848230525814,0
10.0,125.60000000000001,34802.0,1313.0,15.05859375,7.5603515625,2.0,8.0,0.0,3.0,514.0,280.5,511.0,255.0,511.0,256.5,3.0,100.0,0.019687291662135006,0.014323215556135159,0
10.0,125.60000000000001,34810.0,1313.0,14.5458984375,7.573828125,3.0,6.0,0.0,4.0,496.5,281.0,507.0,256.0,507.5,257.0,4.0,125.0,0.027651466632489206,0.01941685231796579,0
10.0,125.60000000000001,34819.0,1313.0,14.94873046875,7.5828125,4.0,12.0,0.0,8.0,510.25,281.3333333333333,505.0,255.0,506.25,256.3333333333333,8.0,150.0,0.04588493741180138,0.036617261972425874,0
10.0,125.60000000000001,34833.0,1313.0,14.264322916666668,7.475,5.0,9.0,0.0,10.0,486.8888888888889,277.3333333333333,500.0,254.0,500.8888888888889,255.3333333333333,10.0,175.0,0.0633865550190125,0.043731314591415715,0
10.0,125.60000000000001,34842.0,1314.0,14.638671875,6.795182291666667,0.0,9.0,0.0,0.0,499.6666666666667,252.11111111111111,505.0,235.0,505.6666666666667,236.11111111111111,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,34860.0,1314.0,14.923828125,6.797578125,1.0,5.0,0.0,2.0,509.4,252.2,504.0,231.0,504.4,232.2,2.0,75.0,0.01140615790596463,0.01140615790596463,0
10.0,125.60000000000001,34878.0,1314.0,14.80078125,6.8056640625,2.0,10.0,0.0,5.0,505.2,252.5,502.0,227.0,502.2,228.5,5.0,100.0,0.0199183946628902,0.016329176579694807,0
10.0,125.60000000000001,34896.0,1314.0,14.23828125,6.7113281250000005,3.0,5.0,0.0,7.0,486.0,249.0,497.0,224.0,497.0,225.0,7.0,125.0,0.02687705202730312,0.018045317390716794,0
10.0,125.60000000000001,34907.0,1314.0,14.6337890625,6.6628125,4.0,10.0,0.0,9.0,499.5,247.2,495.0,221.0,495.5,222.2,9.0,150.0,0.04683774548524008,0.038358812239976475,0
10.0,125.60000000000001,34927.0,1314.0,14.066162109375,6.552978515625,5.0,8.0,0.0,12.0,480.125,243.125,494.0,220.0,494.125,221.125,12.0,175.0,0.0606924520654685,0.03859791879854488,0
10.0,125.60000000000001,34953.0,1317.0,14.715401785714285,7.5199218750000005,0.0,7.0,0.0,0.0,502.2857142857143,279.0,508.0,262.0,508.2857142857143,263.0,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,34961.0,1317.0,14.9560546875,7.70859375,1.0,8.0,0.0,2.0,510.5,286.0,505.0,265.0,505.5,266.0,2.0,75.0,0.012231210529361995,0.012231210529361995,0
10.0,125.60000000000001,34971.0,1317.0,14.7890625,7.937695312500001,2.0,10.0,0.0,5.0,504.8,294.5,501.0,269.0,501.8,270.5,5.0,100.0,0.02044665223474037,0.016384842891979085,0
10.0,125.60000000000001,34982.0,1317.0,14.23828125,8.1263671875,3.0,8.0,0.0,7.0,486.0,301.5,497.0,276.0,497.0,277.5,7.0,125.0,0.02561705313892665,0.01543268686632948,0
10.0,125.60000000000001,34990.0,1317.0,14.560546875,8.382421875,4.0,9.0,0.0,8.0,497.0,311.0,492.0,285.0,493.0,286.0,8.0,150.0,0.04338944228113432,0.03502014120395997,0
10.0,125.60000000000001,35001.0,1317.0,13.907645089285715,8.5171875,5.0,7.0,0.0,10.0,474.7142857142857,316.0,488.0,293.0,488.7142857142857,294.0,10.0,175.0,0.05854140227617503,0.039299517541479624,0
10.0,125.60000000000001,35024.0,1320.0,14.344200721153847,7.4763822115384615,0.0,13.0,0.0,0.0,489.61538461538464,277.38461538461536,495.0,260.0,495.61538461538464,261.38461538461536,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,35044.0,1320.0,14.619140625,7.392857142857143,1.0,7.0,0.0,2.0,499.0,274.2857142857143,494.0,253.0,494.0,254.28571428571428,2.0,75.0,0.011493380113462293,0.011493380113462293,0
10.0,125.60000000000001,35058.0,1320.0,14.4287109375,7.2908203125,2.0,12.0,0.0,6.0,492.5,270.5,489.0,245.0,489.5,246.5,6.0,100.0,0.021889028866410525,0.01862878950125377,0
10.0,125.60000000000001,35077.0,1320.0,13.753255208333334,7.109635416666666,3.0,9.0,0.0,8.0,469.44444444444446,263.77777777777777,480.0,238.0,480.44444444444446,239.77777777777777,8.0,125.0,0.029415554078045667,0.019650578541200153,0
10.0,125.60000000000001,35096.0,1320.0,13.96484375,7.0078125,4.0,6.0,0.0,12.0,476.6666666666667,260.0,472.0,234.0,472.6666666666667,235.0,12.0,150.0,0.046192745157640346,0.03561593580800983,0
10.0,125.60000000000001,35115.0,1320.0,13.1689453125,6.73828125,5.0,6.0,0.0,15.0,449.5,250.0,463.0,227.0,463.5,228.0,15.0,175.0,0.06165845307443727,0.040841096096136766,0
10.0,125.60000000000001,35145.0,1324.0,15.416015625000002,7.1560546875,0.0,10.0,0.0,0.0,526.2,265.5,532.0,248.0,532.2,249.5,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,35156.0,1324.0,15.941685267857142,7.165680803571428,1.0,7.0,0.0,2.0,544.1428571428571,265.85714285714283,538.0,245.0,539.1428571428571,245.85714285714283,2.0,75.0,0.021027211343213097,0.021027211343213097,0
10.0,125.60000000000001,35163.0,1324.0,16.160888671875,7.085302734375,2.0,8.0,0.0,3.0,551.625,262.875,548.0,238.0,548.625,238.875,3.0,100.0,0.02460298412946343,0.012773535579567617,0
10.0,125.60000000000001,35172.0,1324.0,15.76171875,6.828124999999999,3.0,6.0,0.0,5.0,538.0,253.3333333333333,549.0,228.0,549.0,229.3333333333333,5.0,125.0,0.03559503222060913,0.025723520185067447,0
10.0,125.60000000000001,35179.0,1324.0,16.2158203125,6.549609375,4.0,8.0,0.0,7.0,553.5,243.0,549.0,217.0,549.5,218.0,7.0,150.0,0.04931821826998893,0.034136202696551765,0
10.0,125.60000000000001,35190.0,1324.0,15.694986979166664,6.245638020833334,5.0,18.0,0.0,10.0,535.7222222222222,231.72222222222223,549.0,207.0,549.7222222222222,209.72222222222223,10.0,175.0,0.06287703277139425,0.039003007535428805,0
10.0,125.60000000000001,35208.0,1325.0,14.4287109375,7.5873046875000005,0.0,12.0,0.0,0.0,492.5,281.5,498.0,264.0,498.5,265.5,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,35222.0,1325.0,14.6484375,7.713984375,1.0,10.0,0.0,3.0,500.0,286.2,494.0,265.0,495.0,266.2,3.0,75.0,0.010144799017807033,0.010144799017807033,0
10.0,125.60000000000001,35233.0,1325.0,14.51260653409091,7.831107954545455,2.0,11.0,0.0,5.0,495.3636363636364,290.54545454545456,492.0,265.0,492.3636363636364,266.54545454545456,5.0,100.0,0.017473523824557254,0.01422698449200221,0
10.0,125.60000000000001,35245.0,1325.0,14.12109375,7.978125,3.0,9.0,0.0,7.0,482.0,296.0,492.0,271.0,493.0,272.0,7.0,125.0,0.02028105707780367,0.01029549616802223,0
10.0,125.60000000000001,35256.0,1325.0,14.68359375,8.166796875000001,4.0,10.0,0.0,10.0,501.2,303.0,496.0,277.0,497.2,278.0,10.0,150.0,0.043241930948561484,0.0381908800103772,0
10.0,125.60000000000001,35268.0,1325.0,14.4140625,8.35546875,5.0,9.0,0.0,12.0,492.0,310.0,505.0,287.0,506.0,288.0,12.0,175.0,0.05456338246082247,0.033276089214416854,0
10.0,125.60000000000001,35277.0,1326.0,15.4833984375,7.2503906250000005,0.0,6.0,0.0,0.0,528.5,269.0,534.0,252.0,534.5,253.0,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,35284.0,1326.0,15.823567708333332,7.286328125,1.0,9.0,0.0,2.0,540.1111111111111,270.3333333333333,535.0,249.0,535.1111111111111,250.3333333333333,2.0,75.0,0.013681639408468841,0.013681639408468841,0
10.0,125.60000000000001,35293.0,1326.0,15.738281250000002,7.3447265625,2.0,10.0,0.0,3.0,537.2,272.5,534.0,247.0,534.2,248.5,3.0,100.0,0.02185371138009553,0.01704105173342154,0
10.0,125.60000000000001,35303.0,1326.0,15.201416015625,7.327880859375,3.0,8.0,0.0,4.0,518.875,271.875,529.0,247.0,529.875,247.875,4.0,125.0,0.028509657448519056,0.018308901298204137,0
10.0,125.60000000000001,35311.0,1326.0,15.577566964285714,7.304296875,4.0,7.0,0.0,5.0,531.7142857142857,271.0,527.0,245.0,527.7142857142857,246.0,5.0,150.0,0.04632824295154854,0.036517194951773184,0
10.0,125.60000000000001,35322.0,1326.0,15.029296875,7.061718750000001,5.0,5.0,0.0,9.0,513.0,262.0,527.0,239.0,527.0,240.0,9.0,175.0,0.05991569703952656,0.037994534564258386,0
10.0,125.60000000000001,35334.0,1328.0,15.032552083333332,7.322265625000001,0.0,9.0,0.0,0.0,513.1111111111111,271.6666666666667,519.0,254.0,519.1111111111111,255.66666666666669,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,35343.0,1328.0,15.904541015625,7.523291015625,1.0,8.0,0.0,1.0,542.875,279.125,537.0,258.0,537.875,259.125,1.0,75.0,0.03577915785176438,0.03577915785176438,0
10.0,125.60000000000001,35393.0,1330.0,14.921875,7.010807291666667,0.0,9.0,0.0,0.0,509.3333333333333,260.1111111111111,515.0,243.0,515.3333333333333,244.1111111111111,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,35407.0,1330.0,15.29296875,6.965457589285715,1.0,7.0,0.0,2.0,522.0,258.42857142857144,517.0,237.0,517.0,238.42857142857144,2.0,75.0,0.01495306433782188,0.01495306433782188,0
10.0,125.60000000000001,35414.0,1330.0,15.224609374999998,6.657421875000001,2.0,6.0,0.0,3.0,519.6666666666666,247.0,516.0,222.0,516.6666666666666,223.0,3.0,100.0,0.02535595103925505,0.020477551611803074,0
10.0,125.60000000000001,35421.0,1330.0,14.694475446428571,6.253125000000001,3.0,7.0,0.0,5.0,501.57142857142856,232.0,512.0,207.0,512.5714285714286,208.0,5.0,125.0,0.031602325386250595,0.01886220338967215,0
10.0,125.60000000000001,35442.0,1331.0,14.6875,7.16953125,0.0,6.0,0.0,0.0,501.3333333333333,266.0,507.0,249.0,507.3333333333333,250.0,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,35448.0,1331.0,15.019531249999998,7.2234375,1.0,6.0,0.0,1.0,512.6666666666666,268.0,507.0,247.0,507.6666666666666,248.0,1.0,75.0,0.01345433640470463,0.01345433640470463,0
10.0,125.60000000000001,35456.0,1331.0,14.958984375,7.27734375,2.0,5.0,0.0,4.0,510.6,270.0,507.0,245.0,507.6,246.0,4.0,100.0,0.02067804357161982,0.015702302947620372,0
10.0,125.60000000000001,35465.0,1331.0,14.3994140625,7.196484375000001,3.0,2.0,0.0,8.0,491.5,267.0,502.0,243.0,502.5,243.0,8.0,125.0,0.02923902082542031,0.02067217581387007,0
10.0,125.60000000000001,35467.0,1331.0,14.84375,7.016796875,4.0,3.0,0.0,9.0,506.6666666666667,260.3333333333333,502.0,235.0,502.6666666666667,235.3333333333333,9.0,150.0,0.04982541798689176,0.040344168584060744,0
10.0,125.60000000000001,35472.0,1331.0,14.375,6.792187500000001,5.0,3.0,0.0,11.0,490.6666666666667,252.0,505.0,229.0,504.6666666666667,230.0,11.0,175.0,0.06180109900991056,0.03656232434165381,0
10.0,125.60000000000001,35480.0,1333.0,15.050223214285714,6.95390625,0.0,7.0,0.0,0.0,513.7142857142857,258.0,519.0,241.0,519.7142857142857,242.0,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,35488.0,1333.0,15.429687499999998,7.004817708333334,1.0,9.0,0.0,2.0,526.6666666666666,259.8888888888889,521.0,239.0,521.6666666666666,239.8888888888889,2.0,75.0,0.015313377428389993,0.015313377428389993,0
10.0,125.60000000000001,35497.0,1333.0,15.380859375,7.042466517857143,2.0,7.0,0.0,3.0,525.0,261.2857142857143,522.0,236.0,522.0,237.28571428571428,3.0,100.0,0.022983359084164125,0.01713870667603905,0
10.0,125.60000000000001,35504.0,1333.0,14.886067708333332,7.0257812500000005,3.0,9.0,0.0,4.0,508.1111111111111,260.6666666666667,519.0,235.0,519.1111111111111,236.66666666666669,4.0,125.0,0.02917325871387268,0.017967866573272373,0
10.0,125.60000000000001,35514.0,1333.0,15.3515625,6.994335937500001,4.0,8.0,0.0,6.0,524.0,259.5,520.0,233.0,520.0,234.5,6.0,150.0,0.04823383134479172,0.03841124135212587,0
10.0,125.60000000000001,35524.0,1333.0,14.921875,6.813151041666667,5.0,9.0,0.0,8.0,509.3333333333333,252.77777777777777,522.0,230.0,523.3333333333333,230.77777777777777,8.0,175.0,0.06036742305486492,0.03630045840051094,0
10.0,125.60000000000001,35538.0,1335.0,14.627511160714285,8.005078125,0.0,7.0,0.0,0.0,499.2857142857143,297.0,505.0,280.0,505.2857142857143,281.0,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,35545.0,1335.0,15.0732421875,8.301562500000001,1.0,6.0,0.0,1.0,514.5,308.0,509.0,287.0,509.5,288.0,1.0,75.0,0.021409962573342288,0.021409962573342288,0
10.0,125.60000000000001,35552.0,1335.0,15.157752403846153,8.635366586538462,2.0,13.0,0.0,3.0,517.3846153846154,320.38461538461536,513.0,295.0,514.3846153846154,296.38461538461536,3.0,100.0,0.02587085159242636,0.014522894502317096,0
10.0,125.60000000000001,35565.0,1335.0,14.791259765625,8.918115234375,3.0,8.0,0.0,4.0,504.875,330.875,515.0,306.0,515.875,306.875,4.0,125.0,0.03160431592018336,0.01815301139385435,0
10.0,125.60000000000001,35575.0,1335.0,15.2783203125,9.2583984375,4.0,12.0,0.0,7.0,521.5,343.5,517.0,317.0,517.5,318.5,7.0,150.0,0.04657665402891131,0.03421332950395423,0
10.0,125.60000000000001,35589.0,1335.0,14.82421875,9.441294642857143,5.0,7.0,0.0,9.0,506.0,350.2857142857143,520.0,327.0,520.0,328.2857142857143,9.0,175.0,0.06021423118031078,0.038162402127054455,0
10.0,125.60000000000001,35609.0,1338.0,14.856770833333332,7.133593750000001,0.0,9.0,0.0,0.0,507.1111111111111,264.6666666666667,513.0,247.0,513.1111111111111,248.66666666666669,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,35619.0,1338.0,15.172526041666668,7.1515625,1.0,9.0,0.0,2.0,517.8888888888889,265.3333333333333,512.0,244.0,512.8888888888889,245.3333333333333,2.0,75.0,0.01264996803408705,0.01264996803408705,0
10.0,125.60000000000001,35628.0,1338.0,15.050223214285714,7.142578125,2.0,7.0,0.0,3.0,513.7142857142857,265.0,510.0,240.0,510.71428571428567,241.0,3.0,100.0,0.021637715205922822,0.017554743748320556,0
10.0,125.60000000000001,35635.0,1338.0,14.501953125,6.926953125000001,3.0,5.0,0.0,4.0,495.0,257.0,506.0,232.0,506.0,233.0,4.0,125.0,0.028751775157129667,0.018933405804384875,0
10.0,125.60000000000001,35642.0,1338.0,14.8681640625,6.765234375,4.0,6.0,0.0,7.0,507.5,251.0,503.0,225.0,503.5,226.0,7.0,150.0,0.04657185776908116,0.03663704902659856,0
10.0,125.60000000000001,35651.0,1338.0,14.2529296875,6.522656250000001,5.0,6.0,0.0,10.0,486.5,242.0,500.0,219.0,500.5,220.0,10.0,175.0,0.06099167890420693,0.039383333524352096,0
10.0,125.60000000000001,35657.0,1339.0,14.63671875,7.784062500000001,0.0,5.0,0.0,0.0,499.6,288.8,505.0,272.0,505.6,272.8,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,35662.0,1339.0,14.979073660714285,7.978125,1.0,7.0,0.0,1.0,511.2857142857143,296.0,506.0,275.0,506.2857142857143,276.0,1.0,75.0,0.015739964975951724,0.015739964975951724,0
10.0,125.60000000000001,35669.0,1339.0,14.9267578125,8.166796875000001,2.0,6.0,0.0,2.0,509.5,303.0,506.0,278.0,506.5,279.0,2.0,100.0,0.022292935463175387,0.015786971657702938,0
10.0,125.60000000000001,35675.0,1339.0,14.556884765625,8.325146484375,3.0,8.0,0.0,3.0,496.875,308.875,507.0,284.0,507.875,284.875,3.0,125.0,0.025685804694460454,0.012758745676463026,0
10.0,125.60000000000001,35685.0,1339.0,15.123046875000002,8.4498046875,4.0,10.0,0.0,6.0,516.2,313.5,512.0,287.0,512.2,288.5,6.0,150.0,0.04542049516821304,0.03746012304469511,0
10.0,125.60000000000001,35698.0,1339.0,14.645182291666668,8.454296875,5.0,9.0,0.0,9.0,499.8888888888889,313.6666666666667,514.0,290.0,513.8888888888889,291.6666666666667,9.0,175.0,0.061883495291260575,0.042030293933516635,0
10.0,125.60000000000001,35791.0,1347.0,14.9853515625,6.7787109375000005,0.0,12.0,0.0,0.0,511.5,251.5,517.0,234.0,517.5,235.5,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,35809.0,1347.0,15.387369791666664,6.882031249999999,1.0,9.0,0.0,2.0,525.2222222222222,255.3333333333333,520.0,234.0,520.2222222222222,235.3333333333333,2.0,75.0,0.016601787185967568,0.016601787185967568,0
10.0,125.60000000000001,35825.0,1347.0,15.442708333333332,7.070703125,2.0,9.0,0.0,5.0,527.1111111111111,262.3333333333333,524.0,237.0,524.1111111111111,238.3333333333333,5.0,100.0,0.02189821171672256,0.01427978776530829,0
10.0,125.60000000000001,35845.0,1347.0,15.066964285714286,7.27734375,3.0,7.0,0.0,8.0,514.2857142857143,270.0,525.0,245.0,525.2857142857143,246.0,8.0,125.0,0.027880471248640244,0.017256563987533852,0
10.0,125.60000000000001,35855.0,1347.0,14.227294921875,7.051611328125,4.0,8.0,0.0,12.0,485.625,261.625,481.0,235.0,481.625,236.625,12.0,150.0,0.0376847393524516,0.02535387353080311,0
10.0,125.60000000000001,35874.0,1347.0,13.564453125,6.611216517857143,5.0,7.0,0.0,16.0,463.0,245.28571428571428,477.0,222.0,477.0,223.28571428571428,16.0,175.0,0.03929059088471696,0.011118046231599756,0
10.0,125.60000000000001,35803.0,1347.0,14.4091796875,7.174023437500001,0.0,6.0,0.0,1.0,491.8333333333333,266.1666666666667,498.0,249.0,497.8333333333333,250.16666666666669,1.0,50.0,0.0,0.0,1
10.0,125.60000000000001,35818.0,1347.0,14.6728515625,7.254882812500001,1.0,6.0,0.0,3.0,500.8333333333333,269.1666666666667,496.0,248.0,495.8333333333333,249.16666666666669,3.0,75.0,0.01103122301764897,0.01103122301764897,1
10.0,125.60000000000001,35834.0,1347.0,14.560546875,7.242689732142858,2.0,7.0,0.0,6.0,497.0,268.7142857142857,493.0,244.0,494.0,244.7142857142857,6.0,100.0,0.019018424734996438,0.015492339982572547,1
10.0,125.60000000000001,35841.0,1347.0,13.9892578125,7.1830078125000005,3.0,4.0,0.0,7.0,477.5,266.5,488.0,242.0,488.5,242.5,7.0,125.0,0.026499573352133595,0.018453371194564548,1
10.0,125.60000000000001,35863.0,1347.0,15.706787109375,7.462646484375,4.0,8.0,0.0,13.0,536.125,276.875,531.0,251.0,532.125,251.875,13.0,150.0,0.09616064371716238,0.09243723282451682,1
10.0,125.60000000000001,35881.0,1347.0,15.29296875,7.6412109375,5.0,14.0,0.0,17.0,522.0,283.5,535.0,260.0,536.0,261.5,17.0,175.0,0.1284990125166014,0.08523571327584839,1
10.0,125.60000000000001,35901.0,1349.0,14.7861328125,6.9727734375,0.0,10.0,0.0,0.0,504.7,258.7,511.0,241.0,510.7,242.7,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,35912.0,1349.0,15.154854910714286,6.9808593750000005,1.0,7.0,0.0,2.0,517.2857142857143,259.0,512.0,238.0,512.2857142857143,239.0,2.0,75.0,0.01475135986259661,0.01475135986259661,0
10.0,125.60000000000001,35920.0,1349.0,15.1611328125,7.0212890625,2.0,12.0,0.0,4.0,517.5,260.5,514.0,235.0,514.5,236.5,4.0,100.0,0.020722705811696777,0.014554309271219468,0
10.0,125.60000000000001,35933.0,1349.0,14.70703125,6.95390625,3.0,5.0,0.0,6.0,502.0,258.0,513.0,233.0,513.0,234.0,6.0,125.0,0.028054748478877088,0.018911329304280147,0
10.0,125.60000000000001,35939.0,1349.0,15.169921874999998,6.9404296875,4.0,10.0,0.0,8.0,517.8,257.5,513.0,231.0,513.8,232.5,8.0,150.0,0.046225647949213765,0.03673882981412983,0
10.0,125.60000000000001,35951.0,1349.0,14.70703125,6.919252232142858,5.0,7.0,0.0,10.0,502.0,256.7142857142857,515.0,234.0,516.0,234.7142857142857,10.0,175.0,0.059227568366390204,0.03702829089049041,0
10.0,125.60000000000001,35968.0,1350.0,15.026041666666668,7.6996093750000005,0.0,9.0,0.0,1.0,512.8888888888889,285.6666666666667,519.0,268.0,518.8888888888889,269.6666666666667,1.0,50.0,0.0,0.0,0
10.0,125.60000000000001,35987.0,1350.0,15.385742187499998,7.982617187500001,1.0,6.0,0.0,3.0,525.1666666666666,296.1666666666667,520.0,275.0,520.1666666666666,276.1666666666667,3.0,75.0,0.0183054567717471,0.0183054567717471,0
10.0,125.60000000000001,36004.0,1350.0,15.400390624999998,8.217708333333334,2.0,9.0,0.0,5.0,525.6666666666666,304.8888888888889,522.0,280.0,522.6666666666666,280.8888888888889,5.0,100.0,0.023004514434601255,0.013932621316517423,0
10.0,125.60000000000001,36024.0,1350.0,14.996744791666668,8.310546875,3.0,9.0,0.0,7.0,511.8888888888889,308.3333333333333,522.0,283.0,522.8888888888889,284.3333333333333,7.0,125.0,0.02900827325585224,0.01767122612934413,0
10.0,125.60000000000001,36047.0,1350.0,15.4541015625,8.4498046875,4.0,12.0,0.0,10.0,527.5,313.5,523.0,287.0,523.5,288.5,10.0,150.0,0.045064214475769485,0.03448628001150544,0
10.0,125.60000000000001,36070.0,1350.0,14.915771484375,8.621630859375001,5.0,8.0,0.0,14.0,509.125,319.875,522.0,297.0,523.125,297.875,14.0,175.0,0.06015161879325907,0.03984261308111463,0
10.0,125.60000000000001,36175.0,1355.0,15.1025390625,7.9242187500000005,0.0,6.0,0.0,0.0,515.5,294.0,521.0,277.0,521.5,278.0,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,36181.0,1355.0,15.3515625,8.2072265625,1.0,8.0,0.0,1.0,524.0,304.5,519.0,283.0,519.0,284.5,1.0,75.0,0.015077642133768776,0.015077642133768776,0
10.0,125.60000000000001,36190.0,1355.0,15.172526041666668,8.580078125,2.0,9.0,0.0,3.0,517.8888888888889,318.3333333333333,514.0,293.0,514.8888888888889,294.3333333333333,3.0,100.0,0.023094531128993054,0.017493486666586216,0
10.0,125.60000000000001,36199.0,1355.0,14.5751953125,8.89453125,3.0,6.0,0.0,4.0,497.5,330.0,508.0,305.0,508.5,306.0,4.0,125.0,0.02861080371526142,0.01688847894764912,0
10.0,125.60000000000001,36206.0,1355.0,14.9091796875,9.201796875,4.0,10.0,0.0,6.0,508.9,341.4,504.0,315.0,504.9,316.4,6.0,150.0,0.0469659830577084,0.0372454759043798,0
10.0,125.60000000000001,36218.0,1355.0,14.23828125,9.3931640625,5.0,8.0,0.0,8.0,486.0,348.5,500.0,325.0,500.0,326.5,8.0,175.0,0.06198568137205553,0.04045270238909929,0
10.0,125.60000000000001,36328.0,1361.0,14.9765625,6.8326171875,0.0,10.0,0.0,0.0,511.2,253.5,517.0,236.0,517.2,237.5,0.0,50.0,0.0,0.0,0
10.0,125.60000000000001,36339.0,1361.0,15.535714285714286,6.9,1.0,7.0,0.0,2.0,530.2857142857143,256.0,525.0,235.0,525.2857142857143,236.0,2.0,75.0,0.02252408087514309,0.02252408087514309,0
10.0,125.60000000000001,36346.0,1361.0,15.589599609375,7.085302734375,2.0,8.0,0.0,3.0,532.125,262.875,528.0,238.0,529.125,238.875,3.0,100.0,0.030625093370175455,0.02074999095570834,0
10.0,125.60000000000001,36354.0,1361.0,15.251953125,7.245000000000001,3.0,5.0,0.0,4.0,520.6,268.8,531.0,244.0,531.6,244.8,4.0,125.0,0.034411979853964464,0.0156935659917589,0
10.0,125.60000000000001,36359.0,1361.0,15.8349609375,7.412109375,4.0,6.0,0.0,5.0,540.5,275.0,536.0,249.0,536.5,250.0,5.0,150.0,0.050398500282969064,0.036821521876516404,0
10.0,125.60000000000001,36367.0,1361.0,15.418526785714286,7.466015625000001,5.0,7.0,0.0,7.0,526.2857142857143,277.0,540.0,254.0,540.2857142857143,255.0,7.0,175.0,0.06448424578705601,0.040226970106546904,0
10.0,125.60000000000001,36379.0,1363.0,14.630126953125,7.455908203125,0.0,8.0,0.0,0.0,499.375,276.625,505.0,259.0,505.375,260.625,0.0,50.0,0.0,0.0,0
